,Unnamed: 0,AHU-05-01,AHU-06-01,AHU-07-01,AHU-08-01,AHU-09-01,AHU-10-01,AHU-11-01,AHU-12-01,AHU-13-01,AHU-14-01,AHU-15-01,AHU-16-01,AHU-17-01,AHU-18-01,AHU-19-01,AHU-20-01,AHU-21-01,AHU-22-01,AHU-23-01,AHU-26-01,AHU-27-01,AHU-28-01,AHU-29-01,AHU-30-01,AHU-31-01,AHU-32-01,AHU-33-01,AHU-34-01,AHU-35-01,AHU-36-01,AHU-37-01,AHU-38-01,AHU-39-01,AHU-40-01,AHU-41-01,AHU-42-01,AHU-43-01,AHU-44-01,AHU-45-01,AHU-46-01,AHU-47-01
0,2021-04-12 00:00:00+00:00,12.67999935150148,-0.07999992370599962,6.390001296997001,11.733332951863602,6.629999160766597,5.649999618530304,-8.250000178813929,5.3499994277954,-1.4900002479553196,1.9200000762939415,1.4099998474121067,5.2499990463257005,1.5466664632161455,3.9600000381469482,6.129999160766598,6.749999999999997,6.6000003814697,7.463333447774267,2.9700002670288197,-4.663333415985103,1.7700004577637003,4.819999694824202,8.6599998474121,8.9600000381469,7.949999809265199,7.180000305175698,6.170000076293899,6.450000762939499,5.4699993133545,5.920001029968303,6.850000381469696,7.549999237060499,8.736666997273767,7.5399999618531,7.970000267028801,6.010000228881799,7.016667048136363,5.699998855590802,6.490000406901037,6.740000724792499,5.673333803812668
1,2021-04-12 01:00:00+00:00,12.706665992736836,-0.07999992370599962,6.406667709350534,11.789999961853047,6.5833326975504285,5.649999618530304,-8.250000178813929,5.3499994277954,-1.4900002479553196,1.9200000762939415,1.3699998855590794,5.2499990463257005,1.543333212534585,3.9600000381469482,6.129999160766598,6.749999999999997,6.6000003814697,7.4933338165283345,2.9700002670288197,-4.669999917348223,1.7700004577637003,4.796666463216134,8.6933339436849,8.97666645050043,7.949999809265199,7.180000305175698,6.170000076293899,6.450000762939499,5.4699993133545,5.920001029968303,6.850000381469696,7.549999237060499,8.733333587646468,7.5399999618531,7.970000267028801,6.010000228881799,7.170000076293901,5.699998855590802,6.510000228881799,6.740000724792499,5.696666399637832
2,2021-04-12 02:00:00+00:00,12.719999313354508,-0.07999992370599962,6.440000534057602,11.789999961853047,6.4899997711180974,5.649999618530304,-8.250000178813929,5.3499994277954,-1.4100003242492596,1.96000003814701,1.3600001335144,5.236666043599433,1.519999980926518,3.9600000381469482,6.129999160766598,6.749999999999997,6.6000003814697,7.4466670354207345,2.9700002670288197,-4.670000076293944,1.7700004577637003,4.75,8.710000991821301,9.009999275207496,7.949999809265199,7.180000305175698,6.170000076293899,6.450000762939499,5.4699993133545,5.920001029968303,6.850000381469696,7.549999237060499,8.819999694824201,7.5399999618531,7.970000267028801,6.010000228881799,7.170000076293901,5.699998855590802,6.510000228881799,6.740000724792499,5.699999809265098
3,2021-04-12 03:00:00+00:00,12.719999313354508,-0.07999992370599962,6.440000534057602,11.789999961853047,6.4899997711180974,5.649999618530304,-8.250000178813929,5.3499994277954,-1.4100003242492596,1.96000003814701,1.0500001907348595,5.2299995422363,1.1666666666666714,3.9600000381469482,6.129999160766598,6.749999999999997,6.6000003814697,7.410000165303501,2.9700002670288197,-5.150000095367434,1.7700004577637003,4.819999694824301,8.939999580383299,9.023332913716633,7.949999809265199,7.180000305175698,6.2333335876464675,6.450000762939499,5.4699993133545,5.920001029968303,6.850000381469696,7.549999237060499,8.836666107177704,7.5399999618531,7.970000267028801,6.010000228881799,7.170000076293901,5.699998855590802,6.510000228881799,6.740000724792499,5.720000267028767
4,2021-04-12 04:00:00+00:00,12.079999287923195,-0.07999992370599962,6.440000534057602,11.789999961853047,6.4899997711180974,5.75,-8.849999924500784,5.3499994277954,-1.7166665395100873,1.96000003814701,1.5266661643981898,5.2299995422363,1.6266667048136103,3.9600000381469482,6.129999160766598,6.749999999999997,6.6000003814697,7.449999809265102,2.9700002670288197,-4.310000101725259,1.7700004577637003,4.819999694824301,8.939999580383299,9.0299997329712,7.949999809265199,7.280000050862562,6.360000610351603,6.450000762939499,5.4699993133545,6.226667086283369,6.969999313354435,7.549999237060499,8.869998931884698,7.626667340596567,8.143333752950065,6.109999974568664,7.170000076293901,5.946666717529329,6.510000228881799,6.913333892822268,5.7599995930989305
5,2021-04-12 05:00:00+00:00,12.246666908264144,-0.21000003814700108,6.440000534057602,11.789999961853047,6.4899997711180974,5.743333180745433,-8.649999797344211,5.4566666285197325,-1.5499997138977006,1.96000003814701,1.5900001525878862,5.2299995422363,1.723333358764649,3.91333357493083,6.129999160766598,6.749999999999997,6.6000003814697,7.390000343322699,2.9700002670288197,-4.600000063578285,1.7700004577637003,4.7433331807455,8.939999580383299,9.0299997329712,7.949999809265199,7.479999542236298,6.360000610351603,6.450000762939499,5.4699993133545,6.380000114440903,7.0299987792967995,7.549999237060499,8.869998931884698,7.670001029968299,8.230000495910701,6.1599998474121005,7.170000076293901,6.070000648498602,6.6900005340575985,7.0300006866455,5.723333040873267
6,2021-04-12 06:00:00+00:00,12.49000072479244,-0.23999977111820134,6.619998931884799,11.789999961853047,6.4899997711180974,5.549999237060499,-8.309999644756319,5.520000457763702,-1.5499997138977006,2.019999821980809,1.4200000762939498,5.179999351501435,1.6866668065388994,3.890000343322772,6.129999160766598,6.749999999999997,6.6000003814697,7.343333562215166,3.0933335622151645,-4.646666844685869,1.7700004577637003,4.789999961853099,8.939999580383299,9.0299997329712,9.153333346049065,7.633333206176731,6.360000610351603,6.450000762939499,5.809999465942398,4.6633332570393815,7.0299987792967995,7.586666107177701,8.729999542236298,7.670001029968299,8.230000495910701,6.300000508626299,7.170000076293901,6.070000648498602,6.6900005340575985,7.0300006866455,5.683333079020232
7,2021-04-12 07:00:00+00:00,12.150000572204574,5.3366667429606025,6.583333015441905,11.789999961853047,6.4899997711180974,5.1999998092651305,-5.7599998116493225,7.5466664632161065,8.460000197092697,10.806666374206516,1.120000203450526,5.079998970031697,1.4433334668477364,3.890000343322772,6.129999160766598,6.749999999999997,6.6000003814697,7.433333079020232,5.096666971842417,-4.993333260218302,1.7700004577637003,4.959999402364144,8.19999980926516,9.663333257039367,8.216666857401583,6.463333765665679,6.220000267028847,6.183333714803093,5.276666005452472,4.973333358764642,6.44333267211908,5.576666673024464,7.246666272481271,7.460000673929876,7.586667060852099,8.736667315165242,6.963333447774215,5.576667149861689,5.816667238871245,5.050000190734886,5.820000648498554
8,2021-04-12 08:00:00+00:00,11.313333829243975,8.119999885559059,5.393333752950005,10.770000616709412,5.440000216166143,3.8333339691162367,-3.3200001716613707,7.889999866485558,7.529999732971199,11.089999675750699,1.4366666475931762,5.079998970031697,10.679999987284344,7.700000762939468,6.129999160766598,6.749999999999997,6.6000003814697,7.3933331171672,9.61000061035155,-4.46333305040995,1.7700004577637003,6.30333296457926,9.18333355585736,12.423333168029757,6.776666959126817,7.586666425069174,5.939999580383329,6.3399991989135716,6.509999275207522,5.960000038146948,5.603333791096975,8.249999523162801,5.896666844685862,7.706666628519697,7.3000001907349015,8.730000495910678,7.550000190734849,5.590000152587869,6.070000648498539,5.5599994659424095,7.463333447774245
9,2021-04-12 09:00:00+00:00,11.98000049591064,8.119999885559059,5.060000419616671,11.070000648498581,5.140000343322728,4.5200004577637,-3.3200001716613707,7.889999866485558,7.529999732971199,11.089999675750699,1.5799999237060591,5.079998970031697,11.093333085378001,7.700000762939468,6.129999160766598,6.749999999999997,6.6000003814697,7.349999427795397,9.61000061035155,-4.549999713897701,1.7700004577637003,6.0633328755696825,9.390000820159958,13.210000038146957,7.2200002670288494,7.023333231608074,5.939999580383329,6.3399991989135716,6.509999275207522,5.960000038146948,6.270000457763642,8.249999523162801,6.726666768391942,8.03999996185303,7.3000001907349015,8.730000495910678,7.550000190734849,5.590000152587869,6.070000648498539,6.306666692098012,7.5099999109904
